date,ucr_category,ucr_code,geometry,longitude,latitude,year
2018-02-12,03* - ROBBERY,312,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2018
2018-02-15,03* - ROBBERY,301,"c(1020894.12199654, 832202.488425875)",1020894.1219965403,832202.4884258754,2018
2017-07-25,03* - ROBBERY,304,"c(1019156.00261082, 836789.015190369)",1019156.0026108159,836789.0151903691,2017
2017-07-26,03* - ROBBERY,304,"c(1015280.79241375, 837002.715792582)",1015280.7924137455,837002.7157925821,2017
2017-07-26,03* - ROBBERY,304,"c(1014390.56951407, 849991.50824911)",1014390.5695140732,849991.5082491097,2017
2017-07-24,03* - ROBBERY,303,"c(1020001.66109737, 849516.651023594)",1020001.6610973717,849516.6510235936,2017
2017-10-03,03* - ROBBERY,304,"c(1014161.29315073, 836191.624701002)",1014161.2931507347,836191.6247010019,2017
2017-10-03,03* - ROBBERY,303,"c(1016611.14158915, 830880.468034987)",1016611.1415891454,830880.4680349869,2017
2017-10-04,03* - ROBBERY,312,"c(1020278.99171386, 837084.409378793)",1020278.9917138608,837084.4093787933,2017
2017-10-03,03* - ROBBERY,301,"c(1015738.68104606, 846260.530452036)",1015738.6810460563,846260.5304520358,2017
2017-10-05,03* - ROBBERY,301,"c(1015738.68104606, 846260.530452036)",1015738.6810460563,846260.5304520358,2017
2017-10-06,03* - ROBBERY,304,"c(1020820.38138686, 840031.28957307)",1020820.3813868554,840031.2895730702,2017
2017-10-07,03* - ROBBERY,301,"c(1012673.89441312, 851607.762163278)",1012673.8944131156,851607.762163278,2017
2017-10-07,03* - ROBBERY,304,"c(1013688.02876127, 840840.887942112)",1013688.0287612738,840840.887942112,2017
2017-10-07,03* - ROBBERY,304,"c(1013366.8905097, 832439.218066133)",1013366.8905096985,832439.2180661331,2017
2017-09-27,03* - ROBBERY,304,"c(1014224.72841095, 835966.512248759)",1014224.7284109492,835966.5122487587,2017
2017-08-07,03* - ROBBERY,301,"c(1015570.11053924, 844595.11022608)",1015570.1105392377,844595.1102260799,2017
2017-08-18,03* - ROBBERY,301,"c(1020771.01161293, 833472.288622006)",1020771.011612931,833472.2886220063,2017
2017-08-19,03* - ROBBERY,301,"c(1019030.99683424, 849713.016122563)",1019030.996834243,849713.0161225633,2017
2017-08-20,03* - ROBBERY,303,"c(1020684.83195203, 834281.29864102)",1020684.8319520289,834281.2986410197,2017
2017-08-20,03* - ROBBERY,301,"c(1013967.44045913, 846894.930494712)",1013967.4404591324,846894.9304947124,2017
2017-08-20,03* - ROBBERY,301,"c(1013711.52562412, 835171.864716972)",1013711.5256241246,835171.8647169722,2017
2017-08-01,03* - ROBBERY,302,"c(1021396.70155477, 839575.789758545)",1021396.7015547709,839575.789758545,2017
2017-08-21,03* - ROBBERY,343,"c(1021954.26260521, 828076.217697546)",1021954.2626052088,828076.2176975462,2017
2017-08-23,03* - ROBBERY,311,"c(1018499.70199015, 835850.718963127)",1018499.7019901492,835850.7189631272,2017
2017-08-23,03* - ROBBERY,302,"c(1014649.23076611, 840799.14920391)",1014649.2307661136,840799.1492039098,2017
2017-11-28,03* - ROBBERY,301,"c(1020432.28185943, 835009.738590096)",1020432.2818594349,835009.738590096,2017
2017-11-28,03* - ROBBERY,303,"c(1018245.6450818, 834409.371492297)",1018245.6450817995,834409.3714922973,2017
2017-11-28,03* - ROBBERY,301,"c(1010405.20048731, 827417.956696299)",1010405.200487308,827417.9566962994,2017
2017-11-28,03* - ROBBERY,301,"c(1019497.83151936, 832838.408491368)",1019497.8315193618,832838.4084913677,2017
2017-11-28,03* - ROBBERY,301,"c(1015411.02069165, 841915.099313173)",1015411.0206916457,841915.099313173,2017
2017-11-28,03* - ROBBERY,301,"c(1018169.14206822, 830480.868086067)",1018169.1420682155,830480.8680860673,2017
2017-11-30,03* - ROBBERY,304,"c(1020302.07169517, 837981.67941257)",1020302.0716951684,837981.6794125701,2017
2017-11-29,03* - ROBBERY,303,"c(1017316.70106345, 849218.040910315)",1017316.701063454,849218.0409103149,2017
2017-11-28,03* - ROBBERY,304,"c(1013659.76044748, 840601.84933092)",1013659.7604474756,840601.84933092,2017
2017-11-29,03* - ROBBERY,301,"c(1014506.80131974, 828175.897391089)",1014506.8013197357,828175.8973910888,2017
2017-11-29,03* - ROBBERY,301,"c(1016339.33099269, 842814.620028766)",1016339.330992689,842814.6200287662,2017
2017-12-02,03* - ROBBERY,303,"c(1016763.25134942, 837003.769317057)",1016763.2513494196,837003.7693170571,2017
2017-12-01,03* - ROBBERY,301,"c(1020677.22194754, 827646.807341875)",1020677.221947541,827646.8073418749,2017
2017-12-02,03* - ROBBERY,301,"c(1012984.74756814, 840337.750048189)",1012984.7475681448,840337.750048189,2017
2017-12-03,03* - ROBBERY,301,"c(1022780.51171733, 849583.291086581)",1022780.5117173257,849583.2910865814,2017
2017-12-03,03* - ROBBERY,301,"c(1017665.26171402, 831424.618005513)",1017665.2617140218,831424.6180055132,2017
2017-12-25,03* - ROBBERY,304,"c(1010827.71020973, 837814.09902349)",1010827.7102097338,837814.0990234904,2017
2017-12-25,03* - ROBBERY,301,"c(1015136.3005644, 846514.540472121)",1015136.3005643998,846514.5404721207,2017
2017-12-29,03* - ROBBERY,301,"c(1014416.20353103, 843753.453243705)",1014416.2035310313,843753.453243705,2017
2017-12-29,03* - ROBBERY,304,"c(1021954.26260521, 828076.217697546)",1021954.2626052088,828076.2176975462,2017
2018-04-30,03* - ROBBERY,301,"c(1011364.88993004, 840354.898914168)",1011364.8899300427,840354.8989141681,2018
2018-05-02,03* - ROBBERY,304,"c(1020054.62672339, 844333.599034828)",1020054.626723386,844333.5990348279,2018
2018-05-02,03* - ROBBERY,304,"c(1020604.47545822, 834636.417419592)",1020604.4754582156,834636.417419592,2018
2018-05-03,03* - ROBBERY,303,"c(1011291.13029265, 838165.439283434)",1011291.130292649,838165.439283434,2018
2018-05-05,03* - ROBBERY,314,"c(1014142.95036018, 845447.230031221)",1014142.9503601821,845447.2300312214,2018
2018-05-28,03* - ROBBERY,304,"c(1011096.57062252, 827623.727016613)",1011096.570622521,827623.7270166125,2018
2018-05-28,03* - ROBBERY,304,"c(1013688.02876127, 840840.887942112)",1013688.0287612738,840840.887942112,2018
2018-05-30,03* - ROBBERY,304,"c(1019643.11095853, 847500.380703302)",1019643.1109585288,847500.3807033016,2018
2018-05-30,03* - ROBBERY,344,"c(1021954.26260521, 828076.217697546)",1021954.2626052088,828076.2176975462,2018
2018-05-30,03* - ROBBERY,304,"c(1017188.43144561, 844245.480333281)",1017188.4314456134,844245.4803332814,2018
2018-06-02,03* - ROBBERY,304,"c(1019044.10129056, 845175.230355517)",1019044.1012905602,845175.2303555172,2018
2018-06-02,03* - ROBBERY,304,"c(1021893.94476201, 839236.719849193)",1021893.9447620063,839236.7198491935,2018
2017-09-11,03* - ROBBERY,304,"c(1020859.97210944, 832641.818339989)",1020859.9721094354,832641.8183399892,2017
2017-09-13,03* - ROBBERY,304,"c(1015845.01544466, 847931.430980982)",1015845.0154446607,847931.430980982,2017
2017-09-13,03* - ROBBERY,301,"c(1012925.20039922, 851311.97136716)",1012925.2003992217,851311.9713671595,2017
2017-09-13,03* - ROBBERY,304,"c(1014038.45066826, 841816.419328186)",1014038.4506682635,841816.4193281864,2017
2017-09-14,03* - ROBBERY,314,"c(1010782.45854914, 830920.416590468)",1010782.4585491411,830920.4165904685,2017
2017-09-16,03* - ROBBERY,304,"c(1018302.72131967, 847511.210692142)",1018302.7213196666,847511.2106921416,2017
2017-09-16,03* - ROBBERY,303,"c(1017170.29753179, 836949.712013358)",1017170.2975317858,836949.7120133585,2017
2018-07-09,03* - ROBBERY,311,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2018
2018-07-01,03* - ROBBERY,301,"c(1015086.70493564, 844014.796953818)",1015086.7049356361,844014.7969538178,2018
2018-07-12,03* - ROBBERY,304,"c(1021720.81090946, 838598.324014832)",1021720.810909464,838598.3240148321,2018
2018-07-12,03* - ROBBERY,304,"c(1015522.33074406, 845381.290235026)",1015522.3307440575,845381.2902350259,2018
2018-02-24,03* - ROBBERY,301,"c(1019775.87150301, 848789.800950994)",1019775.8715030142,848789.8009509941,2018
2018-04-04,03* - ROBBERY,303,"c(1011192.91436232, 835131.382423972)",1011192.9143623232,835131.3824239721,2018
2018-04-03,03* - ROBBERY,303,"c(1016907.11140507, 844573.009916234)",1016907.1114050689,844573.0099162343,2018
2018-04-06,03* - ROBBERY,304,"c(1021013.32226681, 831401.968221992)",1021013.3222668088,831401.9682219919,2018
2018-04-04,03* - ROBBERY,304,"c(1021338.09204424, 830702.57809159)",1021338.0920442365,830702.5780915903,2018
2018-03-05,03* - ROBBERY,301,"c(1014454.14112718, 833742.958201256)",1014454.141127185,833742.9582012558,2018
2018-03-05,03* - ROBBERY,302,"c(1020684.83195203, 834281.29864102)",1020684.8319520289,834281.2986410197,2018
2018-03-05,03* - ROBBERY,313,"c(1021436.02198776, 830631.338065995)",1021436.0219877602,830631.3380659954,2018
2018-03-07,03* - ROBBERY,344,"c(1010619.259864, 835832.118344285)",1010619.2598640044,835832.1183442852,2018
2018-03-08,03* - ROBBERY,302,"c(1017662.95161682, 843296.15988499)",1017662.9516168237,843296.1598849896,2018
2018-03-09,03* - ROBBERY,344,"c(1016710.31121349, 835264.618584927)",1016710.3112134945,835264.6185849268,2018
2018-03-10,03* - ROBBERY,344,"c(1014452.47113717, 835129.648610182)",1014452.4711371677,835129.6486101815,2018
2018-03-11,03* - ROBBERY,304,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-03-10,03* - ROBBERY,302,"c(1017201.68173246, 834787.878320344)",1017201.6817324564,834787.8783203437,2018
2018-03-12,03* - ROBBERY,301,"c(1009485.97968687, 838041.229146683)",1009485.9796868747,838041.2291466827,2018
2018-02-16,03* - ROBBERY,304,"c(1018211.13124701, 847968.520558691)",1018211.1312470089,847968.520558691,2018
2018-02-14,03* - ROBBERY,302,"c(1015083.96091006, 842068.699418705)",1015083.9609100606,842068.6994187046,2018
2018-02-17,03* - ROBBERY,301,"c(1020397.25904244, 832404.483123472)",1020397.2590424415,832404.4831234722,2018
2018-10-13,03* - ROBBERY,301,"c(1016917.57108192, 843049.289571427)",1016917.5710819154,843049.2895714268,2018
2018-08-25,03* - ROBBERY,304,"c(1019866.37118859, 843404.070195627)",1019866.371188589,843404.070195627,2018
2018-08-26,03* - ROBBERY,304,"c(1020910.18168577, 831990.928112972)",1020910.1816857655,831990.928112972,2018
2018-08-27,03* - ROBBERY,301,"c(1014387.70054309, 846391.290342048)",1014387.700543091,846391.2903420483,2018
2018-06-20,03* - ROBBERY,313,"c(1014072.14043864, 845754.910247473)",1014072.1404386373,845754.9102474734,2018
2018-06-21,03* - ROBBERY,344,"c(1018079.22177608, 835930.869067016)",1018079.2217760825,835930.8690670158,2018
2018-06-21,03* - ROBBERY,304,"c(1018389.64144928, 847174.720489079)",1018389.641449283,847174.7204890789,2018
2017-12-04,03* - ROBBERY,304,"c(1017283.44617711, 849983.808226929)",1017283.4461771144,849983.8082269287,2017
2018-06-04,03* - ROBBERY,342,"c(1020627.22344844, 834642.016819702)",1020627.2234484372,834642.0168197016,2018
2018-06-06,03* - ROBBERY,354,"c(1010742.43404467, 840021.061570166)",1010742.434044666,840021.0615701656,2018
2018-04-05,03* - ROBBERY,344,"c(1021023.76166261, 848004.160678756)",1021023.7616626058,848004.160678756,2018
2018-04-09,03* - ROBBERY,312,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-04-08,03* - ROBBERY,301,"c(1017014.20134028, 847444.390888558)",1017014.2013402836,847444.3908885579,2018
2018-04-10,03* - ROBBERY,344,"c(1019874.95134574, 849724.411142883)",1019874.9513457427,849724.4111428832,2018
2018-04-10,03* - ROBBERY,303,"c(1012025.07031946, 835731.408598561)",1012025.0703194576,835731.4085985614,2018
2018-04-11,03* - ROBBERY,302,"c(1016959.59138056, 832048.648351368)",1016959.591380558,832048.6483513685,2018
2018-09-17,03* - ROBBERY,301,"c(1023968.76178219, 852157.472171936)",1023968.7617821853,852157.472171936,2018
2018-09-17,03* - ROBBERY,301,"c(1017381.82146901, 845678.56010044)",1017381.8214690136,845678.5601004404,2018
2018-09-19,03* - ROBBERY,311,"c(1023413.89210045, 850620.041859605)",1023413.8921004491,850620.0418596052,2018
2018-09-19,03* - ROBBERY,311,"c(1010148.8200865, 836156.728634993)",1010148.8200864997,836156.7286349926,2018
2018-09-20,03* - ROBBERY,304,"c(1020192.01190091, 836574.659312314)",1020192.0119009083,836574.6593123137,2018
2018-09-22,03* - ROBBERY,304,"c(1012748.14047783, 837483.559001108)",1012748.1404778261,837483.5590011077,2018
2017-10-08,03* - ROBBERY,301,"c(1017730.65940534, 846167.843020869)",1017730.6594053375,846167.8430208691,2017
2017-10-10,03* - ROBBERY,302,"c(1016259.25317883, 838996.679087)",1016259.2531788289,838996.6790870002,2017
2017-10-11,03* - ROBBERY,304,"c(1011584.75998011, 839121.159023634)",1011584.7599801128,839121.1590236336,2017
2017-10-12,03* - ROBBERY,301,"c(1014894.8710056, 832778.558054589)",1014894.8710056026,832778.5580545886,2017
2017-10-14,03* - ROBBERY,301,"c(1013053.95007496, 854099.471586065)",1013053.9500749578,854099.4715860648,2017
2018-01-22,03* - ROBBERY,301,"c(1021268.2018273, 848321.291347601)",1021268.2018273023,848321.2913476005,2018
2018-01-22,03* - ROBBERY,301,"c(1021296.82152846, 848253.826903462)",1021296.8215284579,848253.8269034618,2018
2018-07-16,03* - ROBBERY,304,"c(1014402.28030714, 854364.221808402)",1014402.2803071385,854364.2218084016,2018
2018-07-16,03* - ROBBERY,311,"c(1017330.39165857, 829156.907523106)",1017330.3916585728,829156.9075231063,2018
2018-07-16,03* - ROBBERY,301,"c(1023558.39183261, 850825.291493653)",1023558.391832612,850825.2914936526,2018
2018-08-05,03* - ROBBERY,344,"c(1017003.95137748, 836893.629103935)",1017003.9513774825,836893.6291039354,2018
2018-08-08,03* - ROBBERY,301,"c(1017219.48641443, 837098.255709946)",1017219.4864144336,837098.2557099464,2018
2018-08-09,03* - ROBBERY,341,"c(1020263.99133547, 849413.141048583)",1020263.9913354658,849413.1410485834,2018
2018-08-09,03* - ROBBERY,341,"c(1014362.03085773, 839824.019393948)",1014362.0308577328,839824.0193939485,2018
2018-08-06,03* - ROBBERY,304,"c(1016076.0961592, 845032.071395759)",1016076.0961592003,845032.0713957595,2018
2018-10-13,03* - ROBBERY,364,"c(1016861.24140933, 844569.339973842)",1016861.2414093318,844569.3399738417,2018
2018-10-14,03* - ROBBERY,342,"c(1017222.51144639, 843945.28993172)",1017222.5114463867,843945.2899317201,2018
2018-08-31,03* - ROBBERY,314,"c(1010787.89017416, 834691.218507501)",1010787.8901741634,834691.2185075007,2018
2018-11-03,03* - ROBBERY,304,"c(1012085.2706357, 836776.148839645)",1012085.2706357025,836776.1488396451,2018
2018-11-09,03* - ROBBERY,301,"c(1012074.01070525, 830076.847618309)",1012074.0107052479,830076.8476183092,2018
2018-11-11,03* - ROBBERY,304,"c(1020010.3407241, 834051.700608309)",1020010.3407241012,834051.7006083088,2018
2018-01-03,03* - ROBBERY,301,"c(1013984.89043117, 840794.099322458)",1013984.8904311669,840794.0993224577,2018
2017-12-31,03* - ROBBERY,342,"c(1020598.65206379, 832024.178042691)",1020598.6520637868,832024.1780426907,2017
2017-12-31,03* - ROBBERY,301,"c(1021057.38203982, 827100.167265438)",1021057.3820398184,827100.1672654379,2017
2017-12-31,03* - ROBBERY,303,"c(1016313.66110575, 842382.749744927)",1016313.6611057502,842382.7497449274,2017
2018-01-02,03* - ROBBERY,304,"c(1014181.74104841, 833146.10822038)",1014181.7410484063,833146.1082203805,2018
2018-01-03,03* - ROBBERY,344,"c(1015788.26084006, 841417.099240757)",1015788.2608400617,841417.0992407571,2018
2018-01-03,03* - ROBBERY,342,"c(1015731.20105184, 836909.489269714)",1015731.2010518399,836909.4892697136,2018
2018-01-04,03* - ROBBERY,314,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-01-04,03* - ROBBERY,304,"c(1018286.67200367, 831574.548201312)",1018286.6720036699,831574.548201312,2018
2018-01-07,03* - ROBBERY,341,"c(1019615.56165488, 831825.238080937)",1019615.5616548763,831825.2380809368,2018
2018-06-07,03* - ROBBERY,344,"c(1016440.05125285, 843736.240086718)",1016440.0512528503,843736.2400867185,2018
2018-06-09,03* - ROBBERY,304,"c(1016958.29799688, 844435.903538239)",1016958.2979968798,844435.9035382386,2018
2018-06-09,03* - ROBBERY,314,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-06-11,03* - ROBBERY,302,"c(1017199.59238392, 838241.613224387)",1017199.592383919,838241.6132243872,2018
2018-05-06,03* - ROBBERY,302,"c(1020146.00757048, 831107.527124221)",1020146.0075704847,831107.5271242212,2018
2018-05-07,03* - ROBBERY,314,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-05-08,03* - ROBBERY,343,"c(1020265.89179813, 843223.410101965)",1020265.8917981295,843223.4101019651,2018
2018-03-15,03* - ROBBERY,313,"c(1020794.68590155, 839838.520235326)",1020794.6859015459,839838.520235326,2018
2018-03-17,03* - ROBBERY,304,"c(1021444.16244798, 828958.007754932)",1021444.1624479818,828958.0077549319,2018
2018-03-18,03* - ROBBERY,301,"c(1012602.79166246, 837380.33182056)",1012602.7916624616,837380.33182056,2018
2018-09-24,03* - ROBBERY,314,"c(1020897.97147098, 839993.759459673)",1020897.9714709814,839993.7594596731,2018
2018-09-26,03* - ROBBERY,304,"c(1021680.01810056, 835666.577667932)",1021680.018100563,835666.5776679325,2018
2018-07-18,03* - ROBBERY,301,"c(1017517.36129565, 844301.330308847)",1017517.3612956514,844301.330308847,2018
2018-06-24,03* - ROBBERY,304,"c(1016302.28101142, 838290.709234836)",1016302.281011416,838290.7092348363,2018
2018-06-24,03* - ROBBERY,303,"c(1017804.40157724, 830731.427988995)",1017804.4015772358,830731.4279889952,2018
2018-06-28,03* - ROBBERY,304,"c(1020333.14166003, 833749.408513956)",1020333.1416600287,833749.4085139555,2018
2018-04-11,03* - ROBBERY,304,"c(1018587.78173119, 840485.380214982)",1018587.7817311882,840485.3802149817,2018
2018-04-11,03* - ROBBERY,344,"c(1018241.03197754, 832084.32811905)",1018241.031977536,832084.3281190499,2018
2018-04-12,03* - ROBBERY,304,"c(1018455.09376833, 836906.10025772)",1018455.0937683271,836906.1002577198,2018
2018-04-13,03* - ROBBERY,313,"c(1017545.01200635, 829137.407565339)",1017545.0120063548,829137.4075653394,2018
2018-04-14,03* - ROBBERY,304,"c(1014830.61057476, 844238.039980538)",1014830.6105747606,844238.0399805376,2018
2018-04-13,03* - ROBBERY,301,"c(1020045.43144018, 847064.340821629)",1020045.431440181,847064.3408216287,2018
2018-01-26,03* - ROBBERY,304,"c(1020836.49729236, 836351.339854929)",1020836.4972923644,836351.3398549287,2018
2018-01-24,03* - ROBBERY,344,"c(1019589.48496888, 830652.362901727)",1019589.4849688754,830652.3629017266,2018
2018-01-25,03* - ROBBERY,312,"c(1020670.01176271, 834467.038790611)",1020670.0117627148,834467.0387906107,2018
2018-01-27,03* - ROBBERY,301,"c(1015975.97112124, 841707.859548548)",1015975.9711212441,841707.8595485484,2018
2018-01-28,03* - ROBBERY,301,"c(1018280.7618625, 833001.538406122)",1018280.7618624998,833001.5384061224,2018
2018-01-28,03* - ROBBERY,302,"c(1020015.75192792, 840250.276027765)",1020015.7519279179,840250.2760277655,2018
2018-01-28,03* - ROBBERY,364,"c(1024005.20181641, 847923.661250378)",1024005.2018164102,847923.6612503777,2018
2018-01-28,03* - ROBBERY,301,"c(1014009.30802354, 841233.597217136)",1014009.3080235388,841233.5972171356,2018
2018-10-16,03* - ROBBERY,304,"c(1013568.07718878, 841375.721617887)",1013568.077188776,841375.7216178867,2018
2018-10-16,03* - ROBBERY,311,"c(1017211.77182191, 828311.57735296)",1017211.7718219087,828311.5773529601,2018
2018-10-16,03* - ROBBERY,304,"c(1021125.50217373, 831660.888361755)",1021125.5021737315,831660.8883617554,2018
2018-06-18,03* - ROBBERY,302,"c(1016960.45112456, 836998.219136686)",1016960.4511245613,836998.2191366858,2018
2018-10-20,03* - ROBBERY,301,"c(1020859.34186075, 832655.738262354)",1020859.3418607519,832655.7382623537,2018
2018-10-22,03* - ROBBERY,302,"c(1018172.47203764, 832827.348428433)",1018172.472037635,832827.3484284333,2018
2018-10-22,03* - ROBBERY,301,"c(1022037.95139434, 849123.981196144)",1022037.9513943366,849123.9811961442,2018
2018-09-04,03* - ROBBERY,312,"c(1014626.04118763, 830436.477958039)",1014626.0411876272,830436.4779580394,2018
2018-09-05,03* - ROBBERY,311,"c(1013234.3105147, 837985.068938068)",1013234.3105147035,837985.0689380675,2018
2018-09-02,03* - ROBBERY,301,"c(1022744.12162852, 851486.991387232)",1022744.1216285221,851486.9913872316,2018
2018-09-08,03* - ROBBERY,314,"c(1020367.43154839, 836059.058871342)",1020367.431548393,836059.058871342,2018
2018-09-09,03* - ROBBERY,303,"c(1018891.03131527, 836469.34909231)",1018891.0313152733,836469.3490923102,2018
2018-08-11,03* - ROBBERY,301,"c(1013757.89083119, 841102.329073253)",1013757.890831187,841102.3290732534,2018
2018-08-11,03* - ROBBERY,304,"c(1019630.45170722, 842191.389963349)",1019630.4517072171,842191.3899633492,2018
2018-08-12,03* - ROBBERY,304,"c(1019627.29121488, 844166.789938832)",1019627.2912148833,844166.7899388323,2018
2018-08-13,03* - ROBBERY,304,"c(1013217.0300692, 836916.642389444)",1013217.030069198,836916.6423894444,2018
2018-07-17,03* - ROBBERY,302,"c(1016846.45165847, 837002.209283219)",1016846.4516584695,837002.2092832194,2018
2018-07-18,03* - ROBBERY,341,"c(1020604.47545822, 834636.417419592)",1020604.4754582156,834636.417419592,2018
2018-07-18,03* - ROBBERY,301,"c(1020628.3321058, 832708.408435207)",1020628.3321057967,832708.4084352072,2018
2018-07-21,03* - ROBBERY,311,"c(1017545.01200635, 829137.407565339)",1017545.0120063548,829137.4075653394,2018
2018-07-23,03* - ROBBERY,341,"c(1017491.84171802, 832451.647969138)",1017491.8417180192,832451.6479691382,2018
2018-07-23,03* - ROBBERY,301,"c(1021376.2613381, 848480.601102783)",1021376.2613381004,848480.601102783,2018
2018-11-12,03* - ROBBERY,304,"c(1020791.68150259, 844073.90005302)",1020791.6815025914,844073.9000530201,2018
2018-11-13,03* - ROBBERY,344,"c(1010316.47000077, 837537.869190636)",1010316.470000771,837537.8691906363,2018
2018-11-12,03* - ROBBERY,301,"c(1016244.53674155, 836817.597392134)",1016244.5367415475,836817.5973921337,2018
2018-11-16,03* - ROBBERY,301,"c(1014077.91213966, 843992.058444671)",1014077.9121396616,843992.0584446714,2018
2018-11-17,03* - ROBBERY,304,"c(1020456.20207016, 835667.788911618)",1020456.2020701565,835667.7889116184,2018
2018-06-11,03* - ROBBERY,303,"c(1014214.51071163, 832006.537773024)",1014214.5107116302,832006.5377730242,2018
2018-06-11,03* - ROBBERY,302,"c(1019131.02434939, 835574.718498093)",1019131.0243493855,835574.7184980934,2018
2018-06-12,03* - ROBBERY,301,"c(1018319.15946794, 831874.533224939)",1018319.1594679444,831874.5332249391,2018
2018-03-12,03* - ROBBERY,314,"c(1010527.25005131, 839989.308995765)",1010527.2500513109,839989.3089957653,2018
2018-06-13,03* - ROBBERY,304,"c(1018982.73926543, 833103.42997744)",1018982.7392654304,833103.4299774404,2018
2018-06-12,03* - ROBBERY,312,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2018
2018-05-10,03* - ROBBERY,344,"c(1020439.59174046, 829442.477975614)",1020439.5917404587,829442.4779756143,2018
2018-05-12,03* - ROBBERY,303,"c(1019600.64933916, 840015.499207157)",1019600.6493391569,840015.4992071568,2018
2018-05-13,03* - ROBBERY,304,"c(1015005.92132016, 843065.587707522)",1015005.9213201621,843065.5877075223,2018
2018-05-13,03* - ROBBERY,302,"c(1014585.4825222, 850767.950750798)",1014585.482522204,850767.9507507985,2018
2018-05-13,03* - ROBBERY,304,"c(1020232.74378289, 836567.846333856)",1020232.7437828941,836567.8463338559,2018
2018-05-15,03* - ROBBERY,303,"c(1020484.08128448, 845657.21050351)",1020484.0812844804,845657.2105035103,2018
2018-05-16,03* - ROBBERY,303,"c(1018108.14097412, 847159.600428417)",1018108.1409741244,847159.6004284172,2018
2018-03-18,03* - ROBBERY,344,"c(1014497.15124209, 833073.148388778)",1014497.151242089,833073.1483887776,2018
2018-03-19,03* - ROBBERY,311,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2018
2018-03-20,03* - ROBBERY,351,"c(1020196.28207954, 831302.617980871)",1020196.2820795401,831302.617980871,2018
2018-03-20,03* - ROBBERY,304,"c(1020918.74175844, 840487.369461258)",1020918.7417584388,840487.3694612576,2018
2018-03-22,03* - ROBBERY,344,"c(1021019.45213831, 832579.158353414)",1021019.4521383082,832579.1583534144,2018
2018-03-22,03* - ROBBERY,304,"c(1019378.99100228, 848310.411055729)",1019378.9910022827,848310.4110557286,2018
2018-03-21,03* - ROBBERY,351,"c(1018594.06092026, 830471.007225446)",1018594.0609202635,830471.0072254464,2018
2018-03-22,03* - ROBBERY,304,"c(1015783.10691556, 843315.957031528)",1015783.1069155596,843315.9570315279,2018
2018-06-30,03* - ROBBERY,304,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-06-29,03* - ROBBERY,343,"c(1013952.47086296, 831024.468015762)",1013952.4708629604,831024.4680157622,2018
2018-07-01,03* - ROBBERY,344,"c(1015113.56779291, 842647.814187409)",1015113.567792913,842647.8141874095,2018
2018-07-02,03* - ROBBERY,302,"c(1017482.67984176, 836939.412173474)",1017482.679841758,836939.4121734741,2018
2018-07-04,03* - ROBBERY,304,"c(1016847.93107089, 844418.620101282)",1016847.9310708946,844418.6201012825,2018
2018-07-04,03* - ROBBERY,301,"c(1018727.78089842, 848140.520921222)",1018727.780898422,848140.5209212218,2018
2018-10-22,03* - ROBBERY,304,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2018
2018-10-24,03* - ROBBERY,304,"c(1017000.81056547, 839013.995024974)",1017000.8105654719,839013.9950249738,2018
2018-10-25,03* - ROBBERY,304,"c(1022987.11265703, 831613.438049305)",1022987.1126570302,831613.4380493049,2018
2018-10-25,03* - ROBBERY,304,"c(1020621.9519937, 838864.28937761)",1020621.951993703,838864.2893776102,2018
2018-10-28,03* - ROBBERY,304,"c(1017103.77417194, 832625.918310936)",1017103.7741719366,832625.9183109356,2018
2018-04-17,03* - ROBBERY,301,"c(1017928.69695692, 840699.965435693)",1017928.6969569233,840699.9654356926,2018
2018-04-20,03* - ROBBERY,301,"c(1017405.27126957, 844469.039976021)",1017405.2712695725,844469.0399760207,2018
2018-04-21,03* - ROBBERY,313,"c(1020215.75140966, 845020.930147797)",1020215.7514096621,845020.930147797,2018
2018-04-19,03* - ROBBERY,314,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2018
2018-04-19,03* - ROBBERY,301,"c(1017397.87500062, 843156.558750465)",1017397.8750006236,843156.5587504653,2018
2018-04-20,03* - ROBBERY,302,"c(1018738.83722029, 840857.368065193)",1018738.8372202931,840857.368065193,2018
2018-04-20,03* - ROBBERY,304,"c(1019415.20174373, 832949.348248935)",1019415.2017437331,832949.3482489351,2018
2018-04-20,03* - ROBBERY,304,"c(1019144.10104027, 847291.370893785)",1019144.1010402726,847291.3708937855,2018
